<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,15,20130621,110000,124300.0000000,124390.0000000,124000.0000000,124190.0000000,26809
SPFB.RTS,15,20130621,111500,124180.0000000,124500.0000000,124010.0000000,124490.0000000,27055
SPFB.RTS,15,20130621,113000,124470.0000000,124860.0000000,123890.0000000,124010.0000000,48560
SPFB.RTS,15,20130621,114500,124010.0000000,124280.0000000,123900.0000000,124060.0000000,29252
SPFB.RTS,15,20130621,120000,124050.0000000,124570.0000000,123960.0000000,124210.0000000,35775
SPFB.RTS,15,20130621,121500,124220.0000000,124380.0000000,124010.0000000,124200.0000000,22474
SPFB.RTS,15,20130621,123000,124180.0000000,124350.0000000,123970.0000000,124330.0000000,20580
SPFB.RTS,15,20130621,124500,124330.0000000,124940.0000000,124170.0000000,124630.0000000,36174
SPFB.RTS,15,20130621,130000,124630.0000000,124650.0000000,124140.0000000,124280.0000000,30831
SPFB.RTS,15,20130621,131500,124270.0000000,124690.0000000,124110.0000000,124590.0000000,29917
SPFB.RTS,15,20130621,133000,124580.0000000,124810.0000000,124280.0000000,124790.0000000,22053
SPFB.RTS,15,20130621,134500,124790.0000000,124880.0000000,124450.0000000,124660.0000000,24463
SPFB.RTS,15,20130621,140000,124650.0000000,124680.0000000,124380.0000000,124590.0000000,18423
SPFB.RTS,15,20130621,141500,124600.0000000,124640.0000000,124440.0000000,124560.0000000,11346
SPFB.RTS,15,20130621,143000,124550.0000000,124630.0000000,124480.0000000,124550.0000000,11486
SPFB.RTS,15,20130621,144500,124540.0000000,124800.0000000,124510.0000000,124700.0000000,14860
SPFB.RTS,15,20130621,150000,124710.0000000,125400.0000000,124660.0000000,125190.0000000,54840
SPFB.RTS,15,20130621,151500,125170.0000000,125490.0000000,125100.0000000,125390.0000000,33265
SPFB.RTS,15,20130621,153000,125380.0000000,125460.0000000,125020.0000000,125300.0000000,22175
SPFB.RTS,15,20130621,154500,125300.0000000,125340.0000000,125020.0000000,125080.0000000,17317
SPFB.RTS,15,20130621,160000,125070.0000000,125170.0000000,124770.0000000,124950.0000000,25634
SPFB.RTS,15,20130621,161500,124970.0000000,125020.0000000,124530.0000000,124650.0000000,22427
SPFB.RTS,15,20130621,163000,124630.0000000,124780.0000000,124450.0000000,124580.0000000,27021
SPFB.RTS,15,20130621,164500,124590.0000000,124680.0000000,124250.0000000,124540.0000000,40212
SPFB.RTS,15,20130621,170000,124530.0000000,124630.0000000,124260.0000000,124430.0000000,25460
SPFB.RTS,15,20130621,171500,124430.0000000,124980.0000000,124430.0000000,124810.0000000,23592
SPFB.RTS,15,20130621,173000,124810.0000000,124900.0000000,124650.0000000,124750.0000000,16249
SPFB.RTS,15,20130621,174500,124730.0000000,124940.0000000,124310.0000000,124510.0000000,33731
SPFB.RTS,15,20130621,180000,124530.0000000,124540.0000000,123860.0000000,124000.0000000,42520
SPFB.RTS,15,20130621,181500,124000.0000000,124000.0000000,123360.0000000,123620.0000000,67552
SPFB.RTS,15,20130621,183000,123620.0000000,123690.0000000,123150.0000000,123200.0000000,40225
SPFB.RTS,15,20130621,184500,123210.0000000,123400.0000000,123020.0000000,123360.0000000,51357
SPFB.RTS,15,20130621,191500,123360.0000000,123950.0000000,123360.0000000,123590.0000000,36445
SPFB.RTS,15,20130621,193000,123570.0000000,123740.0000000,123120.0000000,123200.0000000,28052
SPFB.RTS,15,20130621,194500,123200.0000000,123250.0000000,122300.0000000,122680.0000000,39691
SPFB.RTS,15,20130621,200000,122690.0000000,122930.0000000,122570.0000000,122700.0000000,17761
SPFB.RTS,15,20130621,201500,122720.0000000,123400.0000000,122710.0000000,123070.0000000,21546
SPFB.RTS,15,20130621,203000,123080.0000000,123140.0000000,122790.0000000,122960.0000000,13855
SPFB.RTS,15,20130621,204500,122970.0000000,123450.0000000,122960.0000000,123410.0000000,15454
SPFB.RTS,15,20130621,210000,123400.0000000,125070.0000000,123350.0000000,124840.0000000,48552
SPFB.RTS,15,20130621,211500,124840.0000000,125320.0000000,124500.0000000,125270.0000000,38534
SPFB.RTS,15,20130621,213000,125270.0000000,126250.0000000,125150.0000000,125530.0000000,58943
SPFB.RTS,15,20130621,214500,125530.0000000,125780.0000000,125260.0000000,125440.0000000,21403
SPFB.RTS,15,20130621,220000,125430.0000000,125570.0000000,124810.0000000,124890.0000000,23047
SPFB.RTS,15,20130621,221500,124860.0000000,125160.0000000,124520.0000000,125060.0000000,31111
SPFB.RTS,15,20130621,223000,125040.0000000,125180.0000000,124820.0000000,124940.0000000,14858
SPFB.RTS,15,20130621,224500,124930.0000000,125260.0000000,124880.0000000,124980.0000000,15462
SPFB.RTS,15,20130621,230000,124960.0000000,125150.0000000,124850.0000000,125000.0000000,12098
SPFB.RTS,15,20130621,231500,124990.0000000,125600.0000000,124980.0000000,125440.0000000,21082
SPFB.RTS,15,20130621,233000,125450.0000000,125650.0000000,125010.0000000,125270.0000000,15056
SPFB.RTS,15,20130621,234500,125270.0000000,125450.0000000,124800.0000000,124830.0000000,18837
SPFB.RTS,15,20130622,000000,124830.0000000,125060.0000000,124720.0000000,125020.0000000,11774
SPFB.RTS,15,20130624,101500,124870.0000000,124870.0000000,122750.0000000,122990.0000000,67564
SPFB.RTS,15,20130624,103000,122990.0000000,123940.0000000,122620.0000000,123570.0000000,52776
SPFB.RTS,15,20130624,104500,123580.0000000,123860.0000000,123110.0000000,123280.0000000,45290
SPFB.RTS,15,20130624,110000,123280.0000000,123420.0000000,122900.0000000,123180.0000000,25768
SPFB.RTS,15,20130624,111500,123190.0000000,123810.0000000,123190.0000000,123300.0000000,43505
SPFB.RTS,15,20130624,113000,123320.0000000,124070.0000000,123230.0000000,123680.0000000,39898
SPFB.RTS,15,20130624,114500,123680.0000000,123760.0000000,123360.0000000,123590.0000000,18372
SPFB.RTS,15,20130624,120000,123570.0000000,123760.0000000,123380.0000000,123550.0000000,19575
SPFB.RTS,15,20130624,121500,123560.0000000,123660.0000000,122920.0000000,123040.0000000,45141
SPFB.RTS,15,20130624,123000,123040.0000000,123330.0000000,122950.0000000,123060.0000000,26774
SPFB.RTS,15,20130624,124500,123070.0000000,123250.0000000,122470.0000000,122770.0000000,46358
SPFB.RTS,15,20130624,130000,122770.0000000,123000.0000000,122650.0000000,122900.0000000,20322
SPFB.RTS,15,20130624,131500,122900.0000000,123110.0000000,122620.0000000,123010.0000000,38348
SPFB.RTS,15,20130624,133000,123000.0000000,123230.0000000,122800.0000000,123030.0000000,28397
SPFB.RTS,15,20130624,134500,123030.0000000,123300.0000000,122930.0000000,122960.0000000,21045
SPFB.RTS,15,20130624,140000,122960.0000000,123150.0000000,122760.0000000,123030.0000000,20856
SPFB.RTS,15,20130624,141500,123030.0000000,123190.0000000,122810.0000000,123070.0000000,23008
SPFB.RTS,15,20130624,143000,123070.0000000,123320.0000000,122980.0000000,123010.0000000,18997
SPFB.RTS,15,20130624,144500,123030.0000000,123230.0000000,122840.0000000,123200.0000000,22480
SPFB.RTS,15,20130624,150000,123190.0000000,123270.0000000,122950.0000000,123170.0000000,19507
SPFB.RTS,15,20130624,151500,123180.0000000,123580.0000000,123120.0000000,123330.0000000,34287
SPFB.RTS,15,20130624,153000,123340.0000000,123470.0000000,123180.0000000,123310.0000000,23313
SPFB.RTS,15,20130624,154500,123300.0000000,123370.0000000,123080.0000000,123290.0000000,24125
SPFB.RTS,15,20130624,160000,123290.0000000,123630.0000000,123280.0000000,123470.0000000,21779
SPFB.RTS,15,20130624,161500,123470.0000000,124040.0000000,123400.0000000,123580.0000000,52812
SPFB.RTS,15,20130624,163000,123600.0000000,123800.0000000,123530.0000000,123640.0000000,15883
SPFB.RTS,15,20130624,164500,123650.0000000,124150.0000000,123410.0000000,123900.0000000,43181
SPFB.RTS,15,20130624,170000,123910.0000000,124380.0000000,123870.0000000,124380.0000000,36206
SPFB.RTS,15,20130624,171500,124370.0000000,124380.0000000,123970.0000000,123990.0000000,42879
SPFB.RTS,15,20130624,173000,124000.0000000,124100.0000000,123600.0000000,123710.0000000,21960
SPFB.RTS,15,20130624,174500,123700.0000000,123760.0000000,122810.0000000,123090.0000000,65696
SPFB.RTS,15,20130624,180000,123090.0000000,123210.0000000,122680.0000000,122760.0000000,40541
SPFB.RTS,15,20130624,181500,122760.0000000,123370.0000000,122660.0000000,123120.0000000,48698
SPFB.RTS,15,20130624,183000,123110.0000000,123120.0000000,121820.0000000,122080.0000000,54052
SPFB.RTS,15,20130624,184500,122070.0000000,122270.0000000,121370.0000000,122100.0000000,85374
SPFB.RTS,15,20130624,191500,122170.0000000,122450.0000000,121960.0000000,121970.0000000,24847
SPFB.RTS,15,20130624,193000,121980.0000000,122110.0000000,121750.0000000,121930.0000000,16422
SPFB.RTS,15,20130624,194500,121920.0000000,122340.0000000,121890.0000000,122110.0000000,15270
SPFB.RTS,15,20130624,200000,122110.0000000,122350.0000000,122030.0000000,122270.0000000,10326
SPFB.RTS,15,20130624,201500,122270.0000000,122420.0000000,122010.0000000,122160.0000000,13504
SPFB.RTS,15,20130624,203000,122140.0000000,122410.0000000,122010.0000000,122320.0000000,8455
SPFB.RTS,15,20130624,204500,122340.0000000,122750.0000000,122310.0000000,122510.0000000,18738
SPFB.RTS,15,20130624,210000,122500.0000000,122850.0000000,122330.0000000,122740.0000000,13294
SPFB.RTS,15,20130624,211500,122740.0000000,123220.0000000,122650.0000000,123120.0000000,21021
SPFB.RTS,15,20130624,213000,123120.0000000,123500.0000000,123010.0000000,123350.0000000,21632
SPFB.RTS,15,20130624,214500,123370.0000000,123830.0000000,123170.0000000,123800.0000000,21216
SPFB.RTS,15,20130624,220000,123780.0000000,123800.0000000,123430.0000000,123620.0000000,16654
SPFB.RTS,15,20130624,221500,123620.0000000,124130.0000000,123560.0000000,123860.0000000,25791
SPFB.RTS,15,20130624,223000,123870.0000000,124490.0000000,123870.0000000,124350.0000000,22168
SPFB.RTS,15,20130624,224500,124330.0000000,124570.0000000,124200.0000000,124230.0000000,24337
SPFB.RTS,15,20130624,230000,124230.0000000,124340.0000000,124000.0000000,124160.0000000,17706
SPFB.RTS,15,20130624,231500,124140.0000000,124300.0000000,123970.0000000,124070.0000000,15162
SPFB.RTS,15,20130624,233000,124070.0000000,124160.0000000,123960.0000000,123990.0000000,10966
SPFB.RTS,15,20130624,234500,124000.0000000,124170.0000000,123880.0000000,123960.0000000,11003
SPFB.RTS,15,20130625,000000,123970.0000000,123990.0000000,123740.0000000,123780.0000000,8657
SPFB.RTS,15,20130625,101500,123760.0000000,124040.0000000,122800.0000000,123920.0000000,65599
SPFB.RTS,15,20130625,103000,123920.0000000,124230.0000000,123820.0000000,124100.0000000,37726
SPFB.RTS,15,20130625,104500,124080.0000000,124910.0000000,124060.0000000,124880.0000000,50936
SPFB.RTS,15,20130625,110000,124880.0000000,124980.0000000,124630.0000000,124750.0000000,29755
SPFB.RTS,15,20130625,111500,124730.0000000,124750.0000000,124160.0000000,124390.0000000,45113
SPFB.RTS,15,20130625,113000,124380.0000000,124700.0000000,124260.0000000,124380.0000000,29293
SPFB.RTS,15,20130625,114500,124370.0000000,124670.0000000,124200.0000000,124310.0000000,20558
SPFB.RTS,15,20130625,120000,124310.0000000,124530.0000000,124050.0000000,124380.0000000,25938
SPFB.RTS,15,20130625,121500,124380.0000000,124610.0000000,124220.0000000,124600.0000000,25071
SPFB.RTS,15,20130625,123000,124600.0000000,124850.0000000,124470.0000000,124730.0000000,19139
SPFB.RTS,15,20130625,124500,124720.0000000,125320.0000000,124630.0000000,125220.0000000,44540
SPFB.RTS,15,20130625,130000,125200.0000000,125250.0000000,124760.0000000,124830.0000000,26020
SPFB.RTS,15,20130625,131500,124810.0000000,124880.0000000,124670.0000000,124870.0000000,13761
SPFB.RTS,15,20130625,133000,124870.0000000,124980.0000000,124670.0000000,124670.0000000,11583
SPFB.RTS,15,20130625,134500,124660.0000000,124970.0000000,124460.0000000,124830.0000000,22550
SPFB.RTS,15,20130625,140000,124830.0000000,124900.0000000,124600.0000000,124700.0000000,12671
SPFB.RTS,15,20130625,141500,124710.0000000,124860.0000000,124470.0000000,124610.0000000,15103
SPFB.RTS,15,20130625,143000,124600.0000000,124620.0000000,124300.0000000,124520.0000000,19065
SPFB.RTS,15,20130625,144500,124520.0000000,124860.0000000,124370.0000000,124690.0000000,18074
SPFB.RTS,15,20130625,150000,124690.0000000,124830.0000000,124490.0000000,124680.0000000,17590
SPFB.RTS,15,20130625,151500,124670.0000000,124970.0000000,124620.0000000,124730.0000000,15933
SPFB.RTS,15,20130625,153000,124720.0000000,124740.0000000,124180.0000000,124440.0000000,30452
SPFB.RTS,15,20130625,154500,124440.0000000,124500.0000000,124220.0000000,124330.0000000,13649
SPFB.RTS,15,20130625,160000,124330.0000000,124810.0000000,124290.0000000,124580.0000000,26848
SPFB.RTS,15,20130625,161500,124600.0000000,124670.0000000,124360.0000000,124550.0000000,13561
SPFB.RTS,15,20130625,163000,124560.0000000,124580.0000000,123920.0000000,123940.0000000,33554
SPFB.RTS,15,20130625,164500,123920.0000000,124370.0000000,123850.0000000,124130.0000000,29302
SPFB.RTS,15,20130625,170000,124130.0000000,124460.0000000,123910.0000000,124290.0000000,26925
SPFB.RTS,15,20130625,171500,124280.0000000,124670.0000000,124110.0000000,124670.0000000,31051
SPFB.RTS,15,20130625,173000,124670.0000000,125070.0000000,124660.0000000,124760.0000000,32168
SPFB.RTS,15,20130625,174500,124770.0000000,124970.0000000,124460.0000000,124700.0000000,31889
SPFB.RTS,15,20130625,180000,124700.0000000,124740.0000000,123950.0000000,124040.0000000,39797
SPFB.RTS,15,20130625,181500,124040.0000000,124570.0000000,123800.0000000,123950.0000000,68640
SPFB.RTS,15,20130625,183000,123970.0000000,124080.0000000,123520.0000000,123890.0000000,44530
SPFB.RTS,15,20130625,184500,123890.0000000,124000.0000000,123700.0000000,123790.0000000,31507
SPFB.RTS,15,20130625,191500,123930.0000000,124250.0000000,123690.0000000,124080.0000000,25249
SPFB.RTS,15,20130625,193000,124080.0000000,124200.0000000,123890.0000000,124130.0000000,11130
SPFB.RTS,15,20130625,194500,124130.0000000,124400.0000000,124090.0000000,124220.0000000,15399
SPFB.RTS,15,20130625,200000,124220.0000000,124450.0000000,124030.0000000,124450.0000000,12560
SPFB.RTS,15,20130625,201500,124450.0000000,124470.0000000,124270.0000000,124400.0000000,9539
SPFB.RTS,15,20130625,203000,124390.0000000,124430.0000000,124160.0000000,124200.0000000,8477
SPFB.RTS,15,20130625,204500,124200.0000000,124370.0000000,124170.0000000,124340.0000000,5376
SPFB.RTS,15,20130625,210000,124340.0000000,124410.0000000,124290.0000000,124310.0000000,4146
SPFB.RTS,15,20130625,211500,124320.0000000,124380.0000000,124060.0000000,124160.0000000,9987
SPFB.RTS,15,20130625,213000,124170.0000000,124230.0000000,123960.0000000,124150.0000000,8628
SPFB.RTS,15,20130625,214500,124150.0000000,124260.0000000,124050.0000000,124170.0000000,6370
SPFB.RTS,15,20130625,220000,124190.0000000,124390.0000000,124180.0000000,124300.0000000,6872
SPFB.RTS,15,20130625,221500,124290.0000000,124400.0000000,124230.0000000,124380.0000000,9007
SPFB.RTS,15,20130625,223000,124370.0000000,124460.0000000,124230.0000000,124330.0000000,7825
SPFB.RTS,15,20130625,224500,124330.0000000,124460.0000000,124260.0000000,124310.0000000,11181
SPFB.RTS,15,20130625,230000,124300.0000000,124390.0000000,124250.0000000,124290.0000000,5248
SPFB.RTS,15,20130625,231500,124280.0000000,124410.0000000,124260.0000000,124340.0000000,5640
SPFB.RTS,15,20130625,233000,124350.0000000,124560.0000000,124320.0000000,124500.0000000,9179
SPFB.RTS,15,20130625,234500,124480.0000000,125090.0000000,124460.0000000,124720.0000000,28913
SPFB.RTS,15,20130626,000000,124710.0000000,125050.0000000,124690.0000000,124910.0000000,10677
SPFB.RTS,15,20130626,101500,124810.0000000,124810.0000000,123530.0000000,124010.0000000,57355
SPFB.RTS,15,20130626,103000,124010.0000000,124130.0000000,123850.0000000,123970.0000000,19626
SPFB.RTS,15,20130626,104500,123980.0000000,124090.0000000,123760.0000000,123790.0000000,17034
SPFB.RTS,15,20130626,110000,123800.0000000,123980.0000000,123750.0000000,123910.0000000,14936
SPFB.RTS,15,20130626,111500,123910.0000000,124110.0000000,123550.0000000,124050.0000000,49168
SPFB.RTS,15,20130626,113000,124040.0000000,124880.0000000,123980.0000000,124620.0000000,58761
SPFB.RTS,15,20130626,114500,124620.0000000,124950.0000000,124400.0000000,124510.0000000,38894
SPFB.RTS,15,20130626,120000,124520.0000000,124920.0000000,124470.0000000,124730.0000000,27107
SPFB.RTS,15,20130626,121500,124730.0000000,125800.0000000,124690.0000000,125650.0000000,79640
SPFB.RTS,15,20130626,123000,125640.0000000,126000.0000000,125500.0000000,125730.0000000,45318
SPFB.RTS,15,20130626,124500,125730.0000000,125780.0000000,125580.0000000,125680.0000000,14988
SPFB.RTS,15,20130626,130000,125690.0000000,125780.0000000,125270.0000000,125330.0000000,26749
SPFB.RTS,15,20130626,131500,125330.0000000,125580.0000000,125260.0000000,125400.0000000,22993
SPFB.RTS,15,20130626,133000,125400.0000000,125680.0000000,125320.0000000,125480.0000000,19295
SPFB.RTS,15,20130626,134500,125480.0000000,125480.0000000,125120.0000000,125220.0000000,15335
SPFB.RTS,15,20130626,140000,125230.0000000,125560.0000000,125140.0000000,125480.0000000,12713
SPFB.RTS,15,20130626,141500,125480.0000000,125630.0000000,125310.0000000,125340.0000000,16327
SPFB.RTS,15,20130626,143000,125360.0000000,125430.0000000,125210.0000000,125260.0000000,9923
SPFB.RTS,15,20130626,144500,125240.0000000,125420.0000000,125080.0000000,125300.0000000,16441
SPFB.RTS,15,20130626,150000,125310.0000000,125340.0000000,125030.0000000,125060.0000000,18077
SPFB.RTS,15,20130626,151500,125070.0000000,125570.0000000,125050.0000000,125530.0000000,22581
SPFB.RTS,15,20130626,153000,125530.0000000,125560.0000000,125160.0000000,125280.0000000,17707
SPFB.RTS,15,20130626,154500,125300.0000000,125510.0000000,125300.0000000,125310.0000000,13685
SPFB.RTS,15,20130626,160000,125310.0000000,125370.0000000,125220.0000000,125260.0000000,9501
SPFB.RTS,15,20130626,161500,125250.0000000,125330.0000000,125130.0000000,125210.0000000,11526
SPFB.RTS,15,20130626,163000,125220.0000000,125380.0000000,125180.0000000,125260.0000000,12556
SPFB.RTS,15,20130626,164500,125250.0000000,125340.0000000,124610.0000000,124740.0000000,68979
SPFB.RTS,15,20130626,170000,124730.0000000,124970.0000000,124650.0000000,124970.0000000,21659
SPFB.RTS,15,20130626,171500,124960.0000000,125090.0000000,124770.0000000,124900.0000000,25637
SPFB.RTS,15,20130626,173000,124900.0000000,125570.0000000,124890.0000000,125400.0000000,42874
SPFB.RTS,15,20130626,174500,125410.0000000,126050.0000000,125290.0000000,125770.0000000,65986
SPFB.RTS,15,20130626,180000,125770.0000000,126150.0000000,125620.0000000,126100.0000000,41894
SPFB.RTS,15,20130626,181500,126080.0000000,126430.0000000,125560.0000000,125760.0000000,59194
SPFB.RTS,15,20130626,183000,125750.0000000,125900.0000000,125600.0000000,125660.0000000,28366
SPFB.RTS,15,20130626,184500,125640.0000000,125660.0000000,125100.0000000,125220.0000000,54025
SPFB.RTS,15,20130626,191500,125110.0000000,125140.0000000,123930.0000000,124430.0000000,66890
SPFB.RTS,15,20130626,193000,124420.0000000,124540.0000000,124280.0000000,124280.0000000,14667
SPFB.RTS,15,20130626,194500,124280.0000000,124490.0000000,124260.0000000,124350.0000000,11667
SPFB.RTS,15,20130626,200000,124350.0000000,124420.0000000,124250.0000000,124400.0000000,10880
SPFB.RTS,15,20130626,201500,124400.0000000,124570.0000000,124370.0000000,124500.0000000,14585
SPFB.RTS,15,20130626,203000,124500.0000000,124720.0000000,124490.0000000,124690.0000000,12202
SPFB.RTS,15,20130626,204500,124680.0000000,124700.0000000,124560.0000000,124610.0000000,6313
SPFB.RTS,15,20130626,210000,124620.0000000,124630.0000000,124360.0000000,124440.0000000,9502
SPFB.RTS,15,20130626,211500,124440.0000000,124550.0000000,124320.0000000,124520.0000000,6743
SPFB.RTS,15,20130626,213000,124520.0000000,124710.0000000,124490.0000000,124690.0000000,7745
SPFB.RTS,15,20130626,214500,124690.0000000,124800.0000000,124590.0000000,124620.0000000,8956
SPFB.RTS,15,20130626,220000,124630.0000000,124690.0000000,124530.0000000,124590.0000000,5185
SPFB.RTS,15,20130626,221500,124610.0000000,124660.0000000,124410.0000000,124610.0000000,7299
SPFB.RTS,15,20130626,223000,124600.0000000,124840.0000000,124600.0000000,124800.0000000,9584
SPFB.RTS,15,20130626,224500,124790.0000000,124870.0000000,124720.0000000,124810.0000000,6427
SPFB.RTS,15,20130626,230000,124810.0000000,125000.0000000,124780.0000000,124890.0000000,11665
SPFB.RTS,15,20130626,231500,124890.0000000,125180.0000000,124880.0000000,125120.0000000,14369
SPFB.RTS,15,20130626,233000,125130.0000000,125310.0000000,125080.0000000,125190.0000000,12756
SPFB.RTS,15,20130626,234500,125180.0000000,125420.0000000,125120.0000000,125190.0000000,14308
SPFB.RTS,15,20130627,000000,125190.0000000,125260.0000000,125140.0000000,125190.0000000,5944
SPFB.RTS,15,20130627,101500,125270.0000000,126330.0000000,125270.0000000,126140.0000000,51592
SPFB.RTS,15,20130627,103000,126150.0000000,126330.0000000,125900.0000000,126050.0000000,21261
SPFB.RTS,15,20130627,104500,126040.0000000,126120.0000000,125710.0000000,125830.0000000,17199
SPFB.RTS,15,20130627,110000,125840.0000000,125890.0000000,125510.0000000,125840.0000000,25983
SPFB.RTS,15,20130627,111500,125840.0000000,125960.0000000,125280.0000000,125640.0000000,44191
SPFB.RTS,15,20130627,113000,125650.0000000,125900.0000000,124700.0000000,124900.0000000,67220
SPFB.RTS,15,20130627,114500,124910.0000000,125170.0000000,124730.0000000,124960.0000000,32343
SPFB.RTS,15,20130627,120000,124970.0000000,125440.0000000,124940.0000000,125010.0000000,40316
SPFB.RTS,15,20130627,121500,125000.0000000,125110.0000000,124760.0000000,125070.0000000,23115
SPFB.RTS,15,20130627,123000,125060.0000000,125380.0000000,125010.0000000,125070.0000000,27505
SPFB.RTS,15,20130627,124500,125090.0000000,125220.0000000,124890.0000000,125100.0000000,16643
SPFB.RTS,15,20130627,130000,125100.0000000,125250.0000000,125060.0000000,125120.0000000,10377
SPFB.RTS,15,20130627,131500,125120.0000000,125520.0000000,124820.0000000,125420.0000000,39148
SPFB.RTS,15,20130627,133000,125420.0000000,125670.0000000,125280.0000000,125490.0000000,26475
SPFB.RTS,15,20130627,134500,125480.0000000,125540.0000000,124840.0000000,125240.0000000,28358
SPFB.RTS,15,20130627,140000,125230.0000000,125300.0000000,125010.0000000,125120.0000000,14422
SPFB.RTS,15,20130627,141500,125120.0000000,125270.0000000,124920.0000000,125200.0000000,10188
SPFB.RTS,15,20130627,143000,125220.0000000,125260.0000000,124870.0000000,124910.0000000,17397
SPFB.RTS,15,20130627,144500,124930.0000000,125230.0000000,124850.0000000,125170.0000000,16304
SPFB.RTS,15,20130627,150000,125160.0000000,125370.0000000,124930.0000000,124950.0000000,21986
SPFB.RTS,15,20130627,151500,124950.0000000,125130.0000000,124510.0000000,124690.0000000,35993
SPFB.RTS,15,20130627,153000,124700.0000000,124910.0000000,124640.0000000,124830.0000000,12358
SPFB.RTS,15,20130627,154500,124810.0000000,125240.0000000,124810.0000000,125120.0000000,25762
SPFB.RTS,15,20130627,160000,125140.0000000,125570.0000000,125130.0000000,125390.0000000,33199
SPFB.RTS,15,20130627,161500,125390.0000000,125520.0000000,125240.0000000,125360.0000000,17835
SPFB.RTS,15,20130627,163000,125370.0000000,125490.0000000,125310.0000000,125310.0000000,14884
SPFB.RTS,15,20130627,164500,125310.0000000,125770.0000000,125140.0000000,125170.0000000,49573
SPFB.RTS,15,20130627,170000,125160.0000000,125270.0000000,124770.0000000,124840.0000000,29967
SPFB.RTS,15,20130627,171500,124830.0000000,125120.0000000,124600.0000000,124860.0000000,43787
SPFB.RTS,15,20130627,173000,124860.0000000,125090.0000000,124770.0000000,125020.0000000,14590
SPFB.RTS,15,20130627,174500,125020.0000000,125380.0000000,124850.0000000,125150.0000000,45259
SPFB.RTS,15,20130627,180000,125150.0000000,125640.0000000,125130.0000000,125480.0000000,41867
SPFB.RTS,15,20130627,181500,125490.0000000,125610.0000000,124860.0000000,125160.0000000,46166
SPFB.RTS,15,20130627,183000,125160.0000000,125440.0000000,125080.0000000,125360.0000000,19793
SPFB.RTS,15,20130627,184500,125360.0000000,125570.0000000,125110.0000000,125190.0000000,30738
SPFB.RTS,15,20130627,191500,125290.0000000,125350.0000000,124770.0000000,124860.0000000,25682
SPFB.RTS,15,20130627,193000,124870.0000000,125050.0000000,124560.0000000,124790.0000000,18109
SPFB.RTS,15,20130627,194500,124780.0000000,124990.0000000,124750.0000000,124890.0000000,10252
SPFB.RTS,15,20130627,200000,124880.0000000,125130.0000000,124850.0000000,125000.0000000,7885
SPFB.RTS,15,20130627,201500,125020.0000000,125020.0000000,124660.0000000,124720.0000000,11195
SPFB.RTS,15,20130627,203000,124720.0000000,124880.0000000,124620.0000000,124740.0000000,10639
SPFB.RTS,15,20130627,204500,124740.0000000,125050.0000000,124700.0000000,124900.0000000,10738
SPFB.RTS,15,20130627,210000,124920.0000000,125220.0000000,124870.0000000,125170.0000000,13565
SPFB.RTS,15,20130627,211500,125150.0000000,125500.0000000,125150.0000000,125270.0000000,18394
SPFB.RTS,15,20130627,213000,125280.0000000,125400.0000000,125200.0000000,125310.0000000,7652
SPFB.RTS,15,20130627,214500,125300.0000000,125450.0000000,125260.0000000,125280.0000000,11916
SPFB.RTS,15,20130627,220000,125280.0000000,125360.0000000,125080.0000000,125120.0000000,9925
SPFB.RTS,15,20130627,221500,125120.0000000,125180.0000000,124960.0000000,125120.0000000,14097
SPFB.RTS,15,20130627,223000,125110.0000000,125270.0000000,125010.0000000,125230.0000000,6072
SPFB.RTS,15,20130627,224500,125240.0000000,125430.0000000,125230.0000000,125280.0000000,12976
SPFB.RTS,15,20130627,230000,125290.0000000,125380.0000000,125210.0000000,125330.0000000,5456
SPFB.RTS,15,20130627,231500,125330.0000000,125370.0000000,125220.0000000,125310.0000000,5876
SPFB.RTS,15,20130627,233000,125320.0000000,125480.0000000,125250.0000000,125360.0000000,8520
SPFB.RTS,15,20130627,234500,125380.0000000,125470.0000000,125310.0000000,125400.0000000,7733
SPFB.RTS,15,20130628,000000,125390.0000000,125430.0000000,125310.0000000,125310.0000000,3994
SPFB.RTS,15,20130628,101500,125390.0000000,126400.0000000,125390.0000000,126250.0000000,59284
SPFB.RTS,15,20130628,103000,126250.0000000,126300.0000000,125710.0000000,125770.0000000,28777
SPFB.RTS,15,20130628,104500,125760.0000000,126070.0000000,125750.0000000,125970.0000000,16921
SPFB.RTS,15,20130628,110000,125960.0000000,126570.0000000,125860.0000000,126290.0000000,37509
SPFB.RTS,15,20130628,111500,126290.0000000,127380.0000000,126240.0000000,126940.0000000,113841
SPFB.RTS,15,20130628,113000,126940.0000000,127060.0000000,126710.0000000,127050.0000000,28393
SPFB.RTS,15,20130628,114500,127050.0000000,127220.0000000,126850.0000000,126980.0000000,29605
SPFB.RTS,15,20130628,120000,126970.0000000,127090.0000000,126870.0000000,126910.0000000,14013
SPFB.RTS,15,20130628,121500,126920.0000000,127070.0000000,126800.0000000,127040.0000000,23670
SPFB.RTS,15,20130628,123000,127040.0000000,127370.0000000,126770.0000000,126860.0000000,45479
SPFB.RTS,15,20130628,124500,126840.0000000,127050.0000000,126620.0000000,127010.0000000,25714
SPFB.RTS,15,20130628,130000,127020.0000000,127040.0000000,126630.0000000,126690.0000000,58760
