<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,1,20130715,103800,134890.0000000,134980.0000000,134870.0000000,134950.0000000,1937
SPFB.RTS,1,20130715,103900,134950.0000000,134990.0000000,134940.0000000,134950.0000000,1019
SPFB.RTS,1,20130715,104000,134950.0000000,134980.0000000,134900.0000000,134930.0000000,1517
SPFB.RTS,1,20130715,104100,134920.0000000,135000.0000000,134910.0000000,134990.0000000,3450
SPFB.RTS,1,20130715,104200,134990.0000000,135080.0000000,134920.0000000,134930.0000000,3215
SPFB.RTS,1,20130715,104300,134920.0000000,134930.0000000,134840.0000000,134880.0000000,1373
SPFB.RTS,1,20130715,104400,134890.0000000,134930.0000000,134830.0000000,134860.0000000,1238
SPFB.RTS,1,20130715,104500,134870.0000000,134930.0000000,134870.0000000,134900.0000000,353
SPFB.RTS,1,20130715,104600,134910.0000000,134920.0000000,134820.0000000,134830.0000000,705
SPFB.RTS,1,20130715,104700,134840.0000000,134870.0000000,134820.0000000,134840.0000000,640
SPFB.RTS,1,20130715,104800,134840.0000000,134870.0000000,134820.0000000,134840.0000000,446
SPFB.RTS,1,20130715,104900,134830.0000000,134890.0000000,134820.0000000,134860.0000000,473
SPFB.RTS,1,20130715,105000,134860.0000000,134910.0000000,134840.0000000,134850.0000000,580
SPFB.RTS,1,20130715,105100,134850.0000000,134870.0000000,134810.0000000,134820.0000000,584
SPFB.RTS,1,20130715,105200,134830.0000000,134830.0000000,134770.0000000,134810.0000000,1148
SPFB.RTS,1,20130715,105300,134810.0000000,134810.0000000,134720.0000000,134790.0000000,885
SPFB.RTS,1,20130715,105400,134790.0000000,134850.0000000,134770.0000000,134810.0000000,681
SPFB.RTS,1,20130715,105500,134820.0000000,134830.0000000,134750.0000000,134770.0000000,409
SPFB.RTS,1,20130715,105600,134770.0000000,134820.0000000,134760.0000000,134810.0000000,592
SPFB.RTS,1,20130715,105700,134820.0000000,134830.0000000,134790.0000000,134820.0000000,152
SPFB.RTS,1,20130715,105800,134810.0000000,134830.0000000,134800.0000000,134820.0000000,255
SPFB.RTS,1,20130715,105900,134800.0000000,134820.0000000,134750.0000000,134780.0000000,410
SPFB.RTS,1,20130715,110000,134780.0000000,134870.0000000,134770.0000000,134870.0000000,728
SPFB.RTS,1,20130715,110100,134870.0000000,134880.0000000,134740.0000000,134750.0000000,1549
SPFB.RTS,1,20130715,110200,134740.0000000,134790.0000000,134710.0000000,134790.0000000,1426
SPFB.RTS,1,20130715,110300,134770.0000000,134800.0000000,134740.0000000,134750.0000000,820
SPFB.RTS,1,20130715,110400,134740.0000000,134760.0000000,134720.0000000,134720.0000000,418
SPFB.RTS,1,20130715,110500,134730.0000000,134770.0000000,134660.0000000,134750.0000000,1629
SPFB.RTS,1,20130715,110600,134760.0000000,134770.0000000,134700.0000000,134750.0000000,615
SPFB.RTS,1,20130715,110700,134770.0000000,134930.0000000,134750.0000000,134840.0000000,3388
SPFB.RTS,1,20130715,110800,134840.0000000,134860.0000000,134750.0000000,134750.0000000,868
SPFB.RTS,1,20130715,110900,134750.0000000,134760.0000000,134610.0000000,134650.0000000,2257
SPFB.RTS,1,20130715,111000,134660.0000000,134760.0000000,134650.0000000,134710.0000000,1580
SPFB.RTS,1,20130715,111100,134710.0000000,134730.0000000,134690.0000000,134720.0000000,655
SPFB.RTS,1,20130715,111200,134730.0000000,134790.0000000,134700.0000000,134790.0000000,1039
SPFB.RTS,1,20130715,111300,134770.0000000,134780.0000000,134720.0000000,134740.0000000,403
SPFB.RTS,1,20130715,111400,134740.0000000,134750.0000000,134690.0000000,134740.0000000,417
SPFB.RTS,1,20130715,111500,134730.0000000,134770.0000000,134730.0000000,134770.0000000,947
SPFB.RTS,1,20130715,111600,134780.0000000,135000.0000000,134780.0000000,134980.0000000,5838
SPFB.RTS,1,20130715,111700,134980.0000000,135030.0000000,134910.0000000,134930.0000000,2616
SPFB.RTS,1,20130715,111800,134930.0000000,135050.0000000,134920.0000000,134970.0000000,1881
SPFB.RTS,1,20130715,111900,134980.0000000,135130.0000000,134960.0000000,134990.0000000,3350
SPFB.RTS,1,20130715,112000,134990.0000000,135010.0000000,134880.0000000,134930.0000000,2874
SPFB.RTS,1,20130715,112100,134910.0000000,135090.0000000,134900.0000000,135050.0000000,1698
SPFB.RTS,1,20130715,112200,135030.0000000,135050.0000000,134970.0000000,134990.0000000,1254
SPFB.RTS,1,20130715,112300,134990.0000000,135080.0000000,134990.0000000,135020.0000000,902
SPFB.RTS,1,20130715,112400,135010.0000000,135010.0000000,134930.0000000,134950.0000000,971
SPFB.RTS,1,20130715,112500,134960.0000000,135140.0000000,134930.0000000,135140.0000000,3102
SPFB.RTS,1,20130715,112600,135130.0000000,135140.0000000,134970.0000000,134990.0000000,1234
SPFB.RTS,1,20130715,112700,134970.0000000,134990.0000000,134940.0000000,134980.0000000,1221
SPFB.RTS,1,20130715,112800,134980.0000000,135020.0000000,134930.0000000,134930.0000000,947
SPFB.RTS,1,20130715,112900,134930.0000000,134970.0000000,134830.0000000,134910.0000000,3225
SPFB.RTS,1,20130715,113000,134910.0000000,135000.0000000,134880.0000000,134960.0000000,1394
SPFB.RTS,1,20130715,113100,134970.0000000,135030.0000000,134930.0000000,135010.0000000,832
SPFB.RTS,1,20130715,113200,135000.0000000,135030.0000000,134970.0000000,134970.0000000,712
SPFB.RTS,1,20130715,113300,134980.0000000,135010.0000000,134930.0000000,134950.0000000,712
SPFB.RTS,1,20130715,113400,134950.0000000,135020.0000000,134930.0000000,134980.0000000,759
SPFB.RTS,1,20130715,113500,134980.0000000,135000.0000000,134940.0000000,134990.0000000,350
SPFB.RTS,1,20130715,113600,134990.0000000,135080.0000000,134990.0000000,135030.0000000,1671
SPFB.RTS,1,20130715,113700,135030.0000000,135080.0000000,135020.0000000,135050.0000000,608
SPFB.RTS,1,20130715,113800,135060.0000000,135090.0000000,135030.0000000,135070.0000000,479
SPFB.RTS,1,20130715,113900,135090.0000000,135110.0000000,134990.0000000,135040.0000000,1150
SPFB.RTS,1,20130715,114000,135040.0000000,135080.0000000,135020.0000000,135040.0000000,677
SPFB.RTS,1,20130715,114100,135040.0000000,135050.0000000,134970.0000000,134990.0000000,1239
SPFB.RTS,1,20130715,114200,134980.0000000,135010.0000000,134950.0000000,134950.0000000,646
SPFB.RTS,1,20130715,114300,134950.0000000,134960.0000000,134870.0000000,134890.0000000,1531
SPFB.RTS,1,20130715,114400,134910.0000000,135020.0000000,134900.0000000,135010.0000000,1083
SPFB.RTS,1,20130715,114500,135020.0000000,135110.0000000,134980.0000000,135070.0000000,2189
SPFB.RTS,1,20130715,114600,135080.0000000,135250.0000000,135050.0000000,135100.0000000,6926
SPFB.RTS,1,20130715,114700,135100.0000000,135130.0000000,135030.0000000,135060.0000000,1989
SPFB.RTS,1,20130715,114800,135050.0000000,135070.0000000,135000.0000000,135010.0000000,1301
SPFB.RTS,1,20130715,114900,135010.0000000,135030.0000000,134990.0000000,135010.0000000,688
SPFB.RTS,1,20130715,115000,135000.0000000,135020.0000000,134980.0000000,135000.0000000,466
SPFB.RTS,1,20130715,115100,135000.0000000,135060.0000000,134990.0000000,135030.0000000,578
SPFB.RTS,1,20130715,115200,135030.0000000,135300.0000000,135030.0000000,135300.0000000,4940
SPFB.RTS,1,20130715,115300,135300.0000000,135340.0000000,135130.0000000,135130.0000000,3597
SPFB.RTS,1,20130715,115400,135130.0000000,135190.0000000,135090.0000000,135190.0000000,1341
SPFB.RTS,1,20130715,115500,135180.0000000,135230.0000000,135140.0000000,135170.0000000,2231
SPFB.RTS,1,20130715,115600,135160.0000000,135180.0000000,135120.0000000,135150.0000000,603
SPFB.RTS,1,20130715,115700,135140.0000000,135260.0000000,135140.0000000,135230.0000000,1226
SPFB.RTS,1,20130715,115800,135230.0000000,135240.0000000,135160.0000000,135220.0000000,1089
SPFB.RTS,1,20130715,115900,135220.0000000,135240.0000000,135150.0000000,135180.0000000,878
SPFB.RTS,1,20130715,120000,135190.0000000,135220.0000000,135120.0000000,135140.0000000,1814
SPFB.RTS,1,20130715,120100,135150.0000000,135250.0000000,135100.0000000,135200.0000000,1661
SPFB.RTS,1,20130715,120200,135210.0000000,135240.0000000,135160.0000000,135170.0000000,641
SPFB.RTS,1,20130715,120300,135170.0000000,135280.0000000,135170.0000000,135240.0000000,1335
SPFB.RTS,1,20130715,120400,135240.0000000,135300.0000000,135230.0000000,135290.0000000,1363
SPFB.RTS,1,20130715,120500,135300.0000000,135300.0000000,135220.0000000,135230.0000000,1798
SPFB.RTS,1,20130715,120600,135220.0000000,135280.0000000,135170.0000000,135180.0000000,1476
SPFB.RTS,1,20130715,120700,135180.0000000,135210.0000000,135160.0000000,135190.0000000,645
SPFB.RTS,1,20130715,120800,135180.0000000,135200.0000000,135100.0000000,135150.0000000,1410
SPFB.RTS,1,20130715,120900,135150.0000000,135230.0000000,135150.0000000,135190.0000000,1071
SPFB.RTS,1,20130715,121000,135190.0000000,135190.0000000,135130.0000000,135140.0000000,492
SPFB.RTS,1,20130715,121100,135130.0000000,135150.0000000,135000.0000000,135020.0000000,3471
SPFB.RTS,1,20130715,121200,135020.0000000,135090.0000000,135000.0000000,135010.0000000,1137
SPFB.RTS,1,20130715,121300,135000.0000000,135010.0000000,134940.0000000,135000.0000000,2011
SPFB.RTS,1,20130715,121400,134980.0000000,135070.0000000,134970.0000000,135070.0000000,899
SPFB.RTS,1,20130715,121500,135050.0000000,135060.0000000,135000.0000000,135010.0000000,338
SPFB.RTS,1,20130715,121600,135020.0000000,135080.0000000,134990.0000000,135060.0000000,716
SPFB.RTS,1,20130715,121700,135050.0000000,135090.0000000,135050.0000000,135060.0000000,344
SPFB.RTS,1,20130715,121800,135050.0000000,135080.0000000,135020.0000000,135070.0000000,457
SPFB.RTS,1,20130715,121900,135060.0000000,135120.0000000,135050.0000000,135100.0000000,618
SPFB.RTS,1,20130715,122000,135100.0000000,135150.0000000,135080.0000000,135140.0000000,1235
SPFB.RTS,1,20130715,122100,135140.0000000,135160.0000000,135070.0000000,135100.0000000,1354
SPFB.RTS,1,20130715,122200,135100.0000000,135120.0000000,135080.0000000,135120.0000000,585
SPFB.RTS,1,20130715,122300,135120.0000000,135150.0000000,135080.0000000,135090.0000000,524
SPFB.RTS,1,20130715,122400,135090.0000000,135120.0000000,135070.0000000,135120.0000000,349
SPFB.RTS,1,20130715,122500,135130.0000000,135200.0000000,135130.0000000,135150.0000000,864
SPFB.RTS,1,20130715,122600,135150.0000000,135180.0000000,135110.0000000,135150.0000000,285
SPFB.RTS,1,20130715,122700,135140.0000000,135150.0000000,135090.0000000,135110.0000000,307
SPFB.RTS,1,20130715,122800,135090.0000000,135110.0000000,135050.0000000,135050.0000000,667
SPFB.RTS,1,20130715,122900,135060.0000000,135080.0000000,135030.0000000,135060.0000000,630
SPFB.RTS,1,20130715,123000,135080.0000000,135080.0000000,134990.0000000,134990.0000000,1193
SPFB.RTS,1,20130715,123100,134990.0000000,135000.0000000,134940.0000000,134980.0000000,1973
SPFB.RTS,1,20130715,123200,135000.0000000,135010.0000000,134970.0000000,134970.0000000,667
SPFB.RTS,1,20130715,123300,134990.0000000,134990.0000000,134890.0000000,134930.0000000,1569
SPFB.RTS,1,20130715,123400,134930.0000000,134970.0000000,134920.0000000,134970.0000000,593
SPFB.RTS,1,20130715,123500,134960.0000000,135040.0000000,134950.0000000,134980.0000000,1352
SPFB.RTS,1,20130715,123600,134970.0000000,134990.0000000,134900.0000000,134960.0000000,823
SPFB.RTS,1,20130715,123700,134970.0000000,135000.0000000,134940.0000000,134980.0000000,234
SPFB.RTS,1,20130715,123800,134980.0000000,134980.0000000,134880.0000000,134890.0000000,1252
SPFB.RTS,1,20130715,123900,134890.0000000,134930.0000000,134880.0000000,134890.0000000,733
SPFB.RTS,1,20130715,124000,134890.0000000,134910.0000000,134870.0000000,134900.0000000,751
SPFB.RTS,1,20130715,124100,134900.0000000,134930.0000000,134870.0000000,134870.0000000,779
SPFB.RTS,1,20130715,124200,134880.0000000,134940.0000000,134870.0000000,134940.0000000,552
SPFB.RTS,1,20130715,124300,134930.0000000,134970.0000000,134910.0000000,134970.0000000,558
SPFB.RTS,1,20130715,124400,134960.0000000,134980.0000000,134920.0000000,134940.0000000,1145
SPFB.RTS,1,20130715,124500,134940.0000000,134950.0000000,134840.0000000,134840.0000000,1690
SPFB.RTS,1,20130715,124600,134860.0000000,134860.0000000,134770.0000000,134840.0000000,1756
SPFB.RTS,1,20130715,124700,134830.0000000,134930.0000000,134820.0000000,134900.0000000,934
SPFB.RTS,1,20130715,124800,134890.0000000,134910.0000000,134860.0000000,134910.0000000,447
SPFB.RTS,1,20130715,124900,134910.0000000,134920.0000000,134860.0000000,134920.0000000,585
SPFB.RTS,1,20130715,125000,134920.0000000,134920.0000000,134850.0000000,134870.0000000,440
SPFB.RTS,1,20130715,125100,134870.0000000,134930.0000000,134860.0000000,134930.0000000,352
SPFB.RTS,1,20130715,125200,134910.0000000,134950.0000000,134900.0000000,134930.0000000,612
SPFB.RTS,1,20130715,125300,134930.0000000,134950.0000000,134900.0000000,134910.0000000,416
SPFB.RTS,1,20130715,125400,134910.0000000,134920.0000000,134850.0000000,134860.0000000,348
SPFB.RTS,1,20130715,125500,134870.0000000,134910.0000000,134870.0000000,134900.0000000,284
SPFB.RTS,1,20130715,125600,134900.0000000,134910.0000000,134850.0000000,134870.0000000,184
SPFB.RTS,1,20130715,125700,134850.0000000,134870.0000000,134830.0000000,134860.0000000,465
SPFB.RTS,1,20130715,125800,134860.0000000,134860.0000000,134790.0000000,134810.0000000,770
SPFB.RTS,1,20130715,125900,134810.0000000,134840.0000000,134800.0000000,134830.0000000,347
SPFB.RTS,1,20130715,130000,134820.0000000,134840.0000000,134730.0000000,134760.0000000,1335
SPFB.RTS,1,20130715,130100,134750.0000000,134760.0000000,134440.0000000,134500.0000000,10733
SPFB.RTS,1,20130715,130200,134500.0000000,134550.0000000,134400.0000000,134430.0000000,4498
SPFB.RTS,1,20130715,130300,134420.0000000,134440.0000000,134250.0000000,134380.0000000,5107
SPFB.RTS,1,20130715,130400,134390.0000000,134470.0000000,134380.0000000,134400.0000000,1627
SPFB.RTS,1,20130715,130500,134390.0000000,134440.0000000,134380.0000000,134400.0000000,747
SPFB.RTS,1,20130715,130600,134400.0000000,134410.0000000,134340.0000000,134390.0000000,1411
SPFB.RTS,1,20130715,130700,134400.0000000,134460.0000000,134390.0000000,134450.0000000,1031
SPFB.RTS,1,20130715,130800,134450.0000000,134470.0000000,134400.0000000,134440.0000000,945
SPFB.RTS,1,20130715,130900,134430.0000000,134470.0000000,134430.0000000,134450.0000000,427
SPFB.RTS,1,20130715,131000,134450.0000000,134530.0000000,134430.0000000,134530.0000000,1185
SPFB.RTS,1,20130715,131100,134520.0000000,134530.0000000,134420.0000000,134490.0000000,872
SPFB.RTS,1,20130715,131200,134480.0000000,134490.0000000,134390.0000000,134440.0000000,1104
SPFB.RTS,1,20130715,131300,134450.0000000,134450.0000000,134410.0000000,134410.0000000,273
SPFB.RTS,1,20130715,131400,134410.0000000,134450.0000000,134390.0000000,134450.0000000,749
SPFB.RTS,1,20130715,131500,134450.0000000,134500.0000000,134430.0000000,134480.0000000,626
SPFB.RTS,1,20130715,131600,134490.0000000,134490.0000000,134420.0000000,134460.0000000,1020
SPFB.RTS,1,20130715,131700,134460.0000000,134560.0000000,134440.0000000,134550.0000000,1720
SPFB.RTS,1,20130715,131800,134550.0000000,134580.0000000,134520.0000000,134570.0000000,1053
SPFB.RTS,1,20130715,131900,134560.0000000,134590.0000000,134530.0000000,134550.0000000,1392
SPFB.RTS,1,20130715,132000,134560.0000000,134630.0000000,134510.0000000,134600.0000000,1568
SPFB.RTS,1,20130715,132100,134600.0000000,134610.0000000,134540.0000000,134560.0000000,923
SPFB.RTS,1,20130715,132200,134570.0000000,134570.0000000,134520.0000000,134560.0000000,404
SPFB.RTS,1,20130715,132300,134550.0000000,134560.0000000,134510.0000000,134520.0000000,205
SPFB.RTS,1,20130715,132400,134530.0000000,134550.0000000,134510.0000000,134530.0000000,362
SPFB.RTS,1,20130715,132500,134540.0000000,134580.0000000,134540.0000000,134550.0000000,1271
SPFB.RTS,1,20130715,132600,134550.0000000,134600.0000000,134550.0000000,134570.0000000,396
SPFB.RTS,1,20130715,132700,134580.0000000,134600.0000000,134560.0000000,134570.0000000,507
SPFB.RTS,1,20130715,132800,134560.0000000,134590.0000000,134550.0000000,134570.0000000,667
SPFB.RTS,1,20130715,132900,134570.0000000,134570.0000000,134550.0000000,134560.0000000,303
SPFB.RTS,1,20130715,133000,134560.0000000,134570.0000000,134510.0000000,134530.0000000,822
SPFB.RTS,1,20130715,133100,134530.0000000,134540.0000000,134480.0000000,134500.0000000,1339
SPFB.RTS,1,20130715,133200,134510.0000000,134530.0000000,134490.0000000,134500.0000000,437
SPFB.RTS,1,20130715,133300,134500.0000000,134520.0000000,134480.0000000,134520.0000000,546
SPFB.RTS,1,20130715,133400,134520.0000000,134570.0000000,134520.0000000,134550.0000000,840
SPFB.RTS,1,20130715,133500,134530.0000000,134560.0000000,134330.0000000,134330.0000000,4863
SPFB.RTS,1,20130715,133600,134330.0000000,134440.0000000,134320.0000000,134420.0000000,936
SPFB.RTS,1,20130715,133700,134410.0000000,134460.0000000,134270.0000000,134340.0000000,2557
SPFB.RTS,1,20130715,133800,134340.0000000,134390.0000000,134310.0000000,134370.0000000,1425
SPFB.RTS,1,20130715,133900,134360.0000000,134430.0000000,134340.0000000,134410.0000000,1169
SPFB.RTS,1,20130715,134000,134400.0000000,134430.0000000,134360.0000000,134430.0000000,1604
SPFB.RTS,1,20130715,134100,134420.0000000,134430.0000000,134340.0000000,134400.0000000,1757
SPFB.RTS,1,20130715,134200,134400.0000000,134400.0000000,134350.0000000,134380.0000000,371
SPFB.RTS,1,20130715,134300,134380.0000000,134390.0000000,134180.0000000,134270.0000000,2888
SPFB.RTS,1,20130715,134400,134260.0000000,134360.0000000,134250.0000000,134350.0000000,1233
SPFB.RTS,1,20130715,134500,134350.0000000,134360.0000000,134280.0000000,134300.0000000,812
SPFB.RTS,1,20130715,134600,134300.0000000,134350.0000000,134230.0000000,134330.0000000,1992
SPFB.RTS,1,20130715,134700,134320.0000000,134370.0000000,134320.0000000,134360.0000000,682
SPFB.RTS,1,20130715,134800,134360.0000000,134440.0000000,134340.0000000,134420.0000000,1056
SPFB.RTS,1,20130715,134900,134410.0000000,134440.0000000,134390.0000000,134410.0000000,781
SPFB.RTS,1,20130715,135000,134420.0000000,134430.0000000,134370.0000000,134370.0000000,298
SPFB.RTS,1,20130715,135100,134380.0000000,134380.0000000,134290.0000000,134300.0000000,904
SPFB.RTS,1,20130715,135200,134320.0000000,134350.0000000,134300.0000000,134330.0000000,600
SPFB.RTS,1,20130715,135300,134330.0000000,134390.0000000,134320.0000000,134390.0000000,454
SPFB.RTS,1,20130715,135400,134380.0000000,134440.0000000,134380.0000000,134400.0000000,1150
SPFB.RTS,1,20130715,135500,134400.0000000,134400.0000000,134350.0000000,134390.0000000,353
SPFB.RTS,1,20130715,135600,134390.0000000,134430.0000000,134340.0000000,134430.0000000,667
SPFB.RTS,1,20130715,135700,134430.0000000,134460.0000000,134410.0000000,134460.0000000,669
SPFB.RTS,1,20130715,135800,134460.0000000,134500.0000000,134460.0000000,134480.0000000,1178
SPFB.RTS,1,20130715,135900,134480.0000000,134490.0000000,134440.0000000,134470.0000000,445
SPFB.RTS,1,20130715,140000,134470.0000000,134510.0000000,134410.0000000,134410.0000000,888
SPFB.RTS,1,20130715,140400,134410.0000000,134430.0000000,134360.0000000,134390.0000000,1560
SPFB.RTS,1,20130715,140500,134400.0000000,134420.0000000,134350.0000000,134420.0000000,713
SPFB.RTS,1,20130715,140600,134430.0000000,134430.0000000,134380.0000000,134390.0000000,467
SPFB.RTS,1,20130715,140700,134390.0000000,134410.0000000,134380.0000000,134410.0000000,142
SPFB.RTS,1,20130715,140800,134420.0000000,134420.0000000,134380.0000000,134390.0000000,583
SPFB.RTS,1,20130715,140900,134380.0000000,134400.0000000,134370.0000000,134390.0000000,679
SPFB.RTS,1,20130715,141000,134400.0000000,134490.0000000,134400.0000000,134480.0000000,1163
SPFB.RTS,1,20130715,141100,134470.0000000,134530.0000000,134470.0000000,134490.0000000,1464
SPFB.RTS,1,20130715,141200,134480.0000000,134500.0000000,134440.0000000,134440.0000000,494
SPFB.RTS,1,20130715,141300,134440.0000000,134460.0000000,134430.0000000,134450.0000000,266
SPFB.RTS,1,20130715,141400,134460.0000000,134480.0000000,134440.0000000,134440.0000000,322
SPFB.RTS,1,20130715,141500,134440.0000000,134490.0000000,134410.0000000,134450.0000000,637
SPFB.RTS,1,20130715,141600,134460.0000000,134490.0000000,134440.0000000,134470.0000000,240
SPFB.RTS,1,20130715,141700,134470.0000000,134480.0000000,134430.0000000,134450.0000000,294
SPFB.RTS,1,20130715,141800,134430.0000000,134440.0000000,134340.0000000,134370.0000000,2029
SPFB.RTS,1,20130715,141900,134370.0000000,134460.0000000,134360.0000000,134450.0000000,537
SPFB.RTS,1,20130715,142000,134450.0000000,134460.0000000,134410.0000000,134440.0000000,552
SPFB.RTS,1,20130715,142100,134450.0000000,134480.0000000,134400.0000000,134480.0000000,1062
SPFB.RTS,1,20130715,142200,134490.0000000,134550.0000000,134470.0000000,134540.0000000,1394
SPFB.RTS,1,20130715,142300,134530.0000000,134540.0000000,134470.0000000,134510.0000000,523
SPFB.RTS,1,20130715,142400,134510.0000000,134510.0000000,134450.0000000,134470.0000000,493
SPFB.RTS,1,20130715,142500,134460.0000000,134470.0000000,134410.0000000,134410.0000000,415
SPFB.RTS,1,20130715,142600,134420.0000000,134470.0000000,134410.0000000,134470.0000000,561
SPFB.RTS,1,20130715,142700,134460.0000000,134470.0000000,134410.0000000,134430.0000000,501
SPFB.RTS,1,20130715,142800,134420.0000000,134440.0000000,134390.0000000,134410.0000000,629
SPFB.RTS,1,20130715,142900,134410.0000000,134410.0000000,134300.0000000,134330.0000000,2377
SPFB.RTS,1,20130715,143000,134330.0000000,134360.0000000,134270.0000000,134300.0000000,1293
SPFB.RTS,1,20130715,143100,134320.0000000,134360.0000000,134270.0000000,134330.0000000,955
SPFB.RTS,1,20130715,143200,134340.0000000,134380.0000000,134320.0000000,134330.0000000,308
SPFB.RTS,1,20130715,143300,134340.0000000,134360.0000000,134340.0000000,134350.0000000,240
SPFB.RTS,1,20130715,143400,134350.0000000,134370.0000000,134300.0000000,134360.0000000,988
SPFB.RTS,1,20130715,143500,134350.0000000,134380.0000000,134320.0000000,134360.0000000,1142
SPFB.RTS,1,20130715,143600,134360.0000000,134380.0000000,134330.0000000,134340.0000000,1037
SPFB.RTS,1,20130715,143700,134340.0000000,134370.0000000,134330.0000000,134370.0000000,357
SPFB.RTS,1,20130715,143800,134370.0000000,134390.0000000,134320.0000000,134370.0000000,886
SPFB.RTS,1,20130715,143900,134360.0000000,134400.0000000,134340.0000000,134380.0000000,1184
SPFB.RTS,1,20130715,144000,134380.0000000,134380.0000000,134330.0000000,134340.0000000,683
SPFB.RTS,1,20130715,144100,134340.0000000,134430.0000000,134340.0000000,134400.0000000,2696
SPFB.RTS,1,20130715,144200,134390.0000000,134400.0000000,134340.0000000,134360.0000000,822
SPFB.RTS,1,20130715,144300,134360.0000000,134400.0000000,134360.0000000,134380.0000000,543
SPFB.RTS,1,20130715,144400,134400.0000000,134400.0000000,134360.0000000,134380.0000000,473
SPFB.RTS,1,20130715,144500,134380.0000000,134380.0000000,134350.0000000,134370.0000000,282
SPFB.RTS,1,20130715,144600,134370.0000000,134370.0000000,134310.0000000,134310.0000000,1022
SPFB.RTS,1,20130715,144700,134330.0000000,134350.0000000,134270.0000000,134300.0000000,1729
SPFB.RTS,1,20130715,144800,134300.0000000,134320.0000000,134270.0000000,134290.0000000,707
SPFB.RTS,1,20130715,144900,134290.0000000,134350.0000000,134270.0000000,134300.0000000,1072
