<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS;1;20130711;144000;129590.0000000;129640.0000000;129580.0000000;129640.0000000;1746
SPFB.RTS;1;20130711;144100;129640.0000000;129650.0000000;129610.0000000;129620.0000000;754
SPFB.RTS;1;20130711;144200;129630.0000000;129640.0000000;129560.0000000;129600.0000000;913
SPFB.RTS;1;20130711;144300;129580.0000000;129610.0000000;129580.0000000;129610.0000000;815
SPFB.RTS;1;20130711;144400;129610.0000000;129640.0000000;129590.0000000;129600.0000000;678
SPFB.RTS;1;20130711;144500;129610.0000000;129630.0000000;129600.0000000;129600.0000000;119
SPFB.RTS;1;20130711;144600;129600.0000000;129620.0000000;129570.0000000;129580.0000000;360
SPFB.RTS;1;20130711;144700;129580.0000000;129590.0000000;129570.0000000;129570.0000000;271
SPFB.RTS;1;20130711;144800;129570.0000000;129640.0000000;129560.0000000;129630.0000000;390
SPFB.RTS;1;20130711;144900;129630.0000000;129650.0000000;129620.0000000;129620.0000000;290
SPFB.RTS;1;20130711;145000;129630.0000000;129640.0000000;129580.0000000;129600.0000000;632
SPFB.RTS;1;20130711;145100;129600.0000000;129600.0000000;129580.0000000;129580.0000000;341
SPFB.RTS;1;20130711;145200;129570.0000000;129580.0000000;129550.0000000;129560.0000000;432
SPFB.RTS;1;20130711;145300;129550.0000000;129580.0000000;129550.0000000;129580.0000000;360
SPFB.RTS;1;20130711;145400;129580.0000000;129600.0000000;129580.0000000;129590.0000000;418
SPFB.RTS;1;20130711;145500;129590.0000000;129600.0000000;129570.0000000;129570.0000000;326
SPFB.RTS;1;20130711;145600;129580.0000000;129600.0000000;129560.0000000;129590.0000000;480
SPFB.RTS;1;20130711;145700;129580.0000000;129600.0000000;129560.0000000;129580.0000000;393
SPFB.RTS;1;20130711;145800;129580.0000000;129600.0000000;129570.0000000;129600.0000000;699
SPFB.RTS;1;20130711;145900;129600.0000000;129620.0000000;129570.0000000;129580.0000000;605
SPFB.RTS;1;20130711;150000;129580.0000000;129590.0000000;129550.0000000;129550.0000000;433
SPFB.RTS;1;20130711;150100;129570.0000000;129570.0000000;129520.0000000;129570.0000000;791
SPFB.RTS;1;20130711;150200;129570.0000000;129610.0000000;129570.0000000;129610.0000000;389
SPFB.RTS;1;20130711;150300;129610.0000000;129610.0000000;129590.0000000;129600.0000000;387
SPFB.RTS;1;20130711;150400;129600.0000000;129630.0000000;129600.0000000;129630.0000000;232
SPFB.RTS;1;20130711;150500;129620.0000000;129680.0000000;129600.0000000;129660.0000000;1336
SPFB.RTS;1;20130711;150600;129660.0000000;129700.0000000;129650.0000000;129670.0000000;1020
SPFB.RTS;1;20130711;150700;129680.0000000;129680.0000000;129640.0000000;129650.0000000;602
SPFB.RTS;1;20130711;150800;129640.0000000;129660.0000000;129610.0000000;129630.0000000;389
SPFB.RTS;1;20130711;150900;129630.0000000;129670.0000000;129630.0000000;129670.0000000;411
SPFB.RTS;1;20130711;151000;129650.0000000;129660.0000000;129640.0000000;129650.0000000;99
SPFB.RTS;1;20130711;151100;129640.0000000;129650.0000000;129640.0000000;129650.0000000;132
SPFB.RTS;1;20130711;151200;129650.0000000;129680.0000000;129640.0000000;129650.0000000;369
SPFB.RTS;1;20130711;151300;129650.0000000;129700.0000000;129640.0000000;129690.0000000;674
SPFB.RTS;1;20130711;151400;129690.0000000;129690.0000000;129630.0000000;129640.0000000;591
SPFB.RTS;1;20130711;151500;129640.0000000;129650.0000000;129610.0000000;129610.0000000;253
SPFB.RTS;1;20130711;151600;129610.0000000;129640.0000000;129590.0000000;129630.0000000;418
SPFB.RTS;1;20130711;151700;129640.0000000;129680.0000000;129630.0000000;129650.0000000;319
SPFB.RTS;1;20130711;151800;129650.0000000;129660.0000000;129590.0000000;129610.0000000;369
SPFB.RTS;1;20130711;151900;129610.0000000;129640.0000000;129610.0000000;129610.0000000;130
SPFB.RTS;1;20130711;152000;129610.0000000;129640.0000000;129610.0000000;129640.0000000;268
SPFB.RTS;1;20130711;152100;129640.0000000;129640.0000000;129610.0000000;129620.0000000;119
SPFB.RTS;1;20130711;152200;129620.0000000;129620.0000000;129600.0000000;129600.0000000;94
SPFB.RTS;1;20130711;152300;129600.0000000;129620.0000000;129590.0000000;129620.0000000;290
SPFB.RTS;1;20130711;152400;129610.0000000;129660.0000000;129610.0000000;129650.0000000;506
SPFB.RTS;1;20130711;152500;129670.0000000;129700.0000000;129650.0000000;129670.0000000;1178
SPFB.RTS;1;20130711;152600;129660.0000000;129710.0000000;129660.0000000;129710.0000000;862
SPFB.RTS;1;20130711;152700;129710.0000000;129760.0000000;129690.0000000;129740.0000000;601
SPFB.RTS;1;20130711;152800;129760.0000000;129780.0000000;129720.0000000;129760.0000000;1446
SPFB.RTS;1;20130711;152900;129760.0000000;129820.0000000;129720.0000000;129800.0000000;1061
SPFB.RTS;1;20130711;153000;129810.0000000;129870.0000000;129770.0000000;129870.0000000;1842
SPFB.RTS;1;20130711;153100;129870.0000000;130200.0000000;129860.0000000;130040.0000000;15276
SPFB.RTS;1;20130711;153200;130030.0000000;130080.0000000;130020.0000000;130080.0000000;1301
SPFB.RTS;1;20130711;153300;130080.0000000;130080.0000000;130020.0000000;130030.0000000;919
SPFB.RTS;1;20130711;153400;130030.0000000;130030.0000000;129960.0000000;129980.0000000;1697
SPFB.RTS;1;20130711;153500;129980.0000000;130150.0000000;129980.0000000;130080.0000000;3311
SPFB.RTS;1;20130711;153600;130070.0000000;130260.0000000;130060.0000000;130110.0000000;5354
SPFB.RTS;1;20130711;153700;130110.0000000;130240.0000000;130070.0000000;130150.0000000;4212
SPFB.RTS;1;20130711;153800;130150.0000000;130280.0000000;130140.0000000;130280.0000000;4897
SPFB.RTS;1;20130711;153900;130280.0000000;130400.0000000;130230.0000000;130360.0000000;5701
SPFB.RTS;1;20130711;154000;130360.0000000;130520.0000000;130320.0000000;130460.0000000;12127
SPFB.RTS;1;20130711;154100;130460.0000000;130470.0000000;130360.0000000;130400.0000000;4868
SPFB.RTS;1;20130711;154200;130400.0000000;130410.0000000;130280.0000000;130340.0000000;5023
SPFB.RTS;1;20130711;154300;130330.0000000;130520.0000000;130320.0000000;130480.0000000;5873
SPFB.RTS;1;20130711;154400;130500.0000000;130610.0000000;130450.0000000;130590.0000000;4734
SPFB.RTS;1;20130711;154500;130590.0000000;130610.0000000;130470.0000000;130510.0000000;3628
SPFB.RTS;1;20130711;154600;130520.0000000;130550.0000000;130430.0000000;130450.0000000;3661
SPFB.RTS;1;20130711;154700;130430.0000000;130510.0000000;130420.0000000;130450.0000000;1695
SPFB.RTS;1;20130711;154800;130450.0000000;130470.0000000;130350.0000000;130360.0000000;2762
SPFB.RTS;1;20130711;154900;130360.0000000;130520.0000000;130340.0000000;130440.0000000;4738
SPFB.RTS;1;20130711;155000;130440.0000000;130460.0000000;130420.0000000;130440.0000000;411
SPFB.RTS;1;20130711;155100;130440.0000000;130520.0000000;130430.0000000;130430.0000000;1943
SPFB.RTS;1;20130711;155200;130450.0000000;130450.0000000;130370.0000000;130380.0000000;952
SPFB.RTS;1;20130711;155300;130380.0000000;130440.0000000;130350.0000000;130420.0000000;1700
SPFB.RTS;1;20130711;155400;130410.0000000;130470.0000000;130400.0000000;130430.0000000;776
SPFB.RTS;1;20130711;155500;130420.0000000;130440.0000000;130360.0000000;130380.0000000;1315
SPFB.RTS;1;20130711;155600;130380.0000000;130410.0000000;130360.0000000;130400.0000000;510
SPFB.RTS;1;20130711;155700;130410.0000000;130420.0000000;130390.0000000;130400.0000000;224
SPFB.RTS;1;20130711;155800;130390.0000000;130400.0000000;130310.0000000;130320.0000000;1467
SPFB.RTS;1;20130711;155900;130330.0000000;130410.0000000;130320.0000000;130370.0000000;758
SPFB.RTS;1;20130711;160000;130370.0000000;130390.0000000;130340.0000000;130350.0000000;455
SPFB.RTS;1;20130711;160100;130360.0000000;130420.0000000;130330.0000000;130420.0000000;1642
SPFB.RTS;1;20130711;160200;130400.0000000;130410.0000000;130350.0000000;130350.0000000;645
SPFB.RTS;1;20130711;160300;130370.0000000;130450.0000000;130360.0000000;130410.0000000;976
SPFB.RTS;1;20130711;160400;130410.0000000;130440.0000000;130390.0000000;130440.0000000;713
SPFB.RTS;1;20130711;160500;130440.0000000;130470.0000000;130420.0000000;130430.0000000;994
SPFB.RTS;1;20130711;160600;130440.0000000;130470.0000000;130430.0000000;130430.0000000;1187
SPFB.RTS;1;20130711;160700;130440.0000000;130470.0000000;130420.0000000;130440.0000000;1184
SPFB.RTS;1;20130711;160800;130430.0000000;130540.0000000;130410.0000000;130500.0000000;2944
SPFB.RTS;1;20130711;160900;130500.0000000;130500.0000000;130380.0000000;130380.0000000;1452
SPFB.RTS;1;20130711;161000;130390.0000000;130390.0000000;130340.0000000;130360.0000000;1740
SPFB.RTS;1;20130711;161100;130350.0000000;130420.0000000;130350.0000000;130380.0000000;895
SPFB.RTS;1;20130711;161200;130370.0000000;130380.0000000;130330.0000000;130360.0000000;1205
SPFB.RTS;1;20130711;161300;130360.0000000;130400.0000000;130350.0000000;130400.0000000;606
SPFB.RTS;1;20130711;161400;130380.0000000;130400.0000000;130350.0000000;130360.0000000;1014
SPFB.RTS;1;20130711;161500;130370.0000000;130380.0000000;130350.0000000;130370.0000000;316
SPFB.RTS;1;20130711;161600;130370.0000000;130390.0000000;130320.0000000;130340.0000000;1477
SPFB.RTS;1;20130711;161700;130340.0000000;130350.0000000;130320.0000000;130340.0000000;527
SPFB.RTS;1;20130711;161800;130350.0000000;130360.0000000;130320.0000000;130330.0000000;516
SPFB.RTS;1;20130711;161900;130330.0000000;130360.0000000;130320.0000000;130340.0000000;786
SPFB.RTS;1;20130711;162000;130340.0000000;130370.0000000;130320.0000000;130360.0000000;552
SPFB.RTS;1;20130711;162100;130360.0000000;130430.0000000;130330.0000000;130420.0000000;1190
SPFB.RTS;1;20130711;162200;130410.0000000;130440.0000000;130410.0000000;130430.0000000;721
SPFB.RTS;1;20130711;162300;130430.0000000;130440.0000000;130410.0000000;130410.0000000;460
SPFB.RTS;1;20130711;162400;130420.0000000;130450.0000000;130400.0000000;130420.0000000;715
SPFB.RTS;1;20130711;162500;130410.0000000;130450.0000000;130400.0000000;130440.0000000;672
SPFB.RTS;1;20130711;162600;130450.0000000;130470.0000000;130420.0000000;130450.0000000;932
SPFB.RTS;1;20130711;162700;130440.0000000;130450.0000000;130400.0000000;130410.0000000;689
SPFB.RTS;1;20130711;162800;130420.0000000;130450.0000000;130410.0000000;130430.0000000;222
SPFB.RTS;1;20130711;162900;130450.0000000;130490.0000000;130430.0000000;130480.0000000;1284
SPFB.RTS;1;20130711;163000;130480.0000000;130670.0000000;130460.0000000;130660.0000000;7486
SPFB.RTS;1;20130711;163100;130650.0000000;130720.0000000;130470.0000000;130510.0000000;9463
SPFB.RTS;1;20130711;163200;130520.0000000;130550.0000000;130450.0000000;130480.0000000;3113
SPFB.RTS;1;20130711;163300;130480.0000000;130610.0000000;130410.0000000;130540.0000000;6357
SPFB.RTS;1;20130711;163400;130540.0000000;130690.0000000;130500.0000000;130520.0000000;4842
SPFB.RTS;1;20130711;163500;130510.0000000;130580.0000000;130490.0000000;130530.0000000;3112
SPFB.RTS;1;20130711;163600;130530.0000000;130600.0000000;130480.0000000;130590.0000000;1554
SPFB.RTS;1;20130711;163700;130590.0000000;130610.0000000;130450.0000000;130450.0000000;2178
SPFB.RTS;1;20130711;163800;130450.0000000;130510.0000000;130430.0000000;130460.0000000;2576
SPFB.RTS;1;20130711;163900;130460.0000000;130470.0000000;130370.0000000;130380.0000000;2143
SPFB.RTS;1;20130711;164000;130380.0000000;130420.0000000;130350.0000000;130350.0000000;1656
SPFB.RTS;1;20130711;164100;130350.0000000;130360.0000000;130240.0000000;130270.0000000;4809
SPFB.RTS;1;20130711;164200;130260.0000000;130330.0000000;130250.0000000;130280.0000000;1690
SPFB.RTS;1;20130711;164300;130280.0000000;130420.0000000;130270.0000000;130420.0000000;2489
SPFB.RTS;1;20130711;164400;130420.0000000;130420.0000000;130340.0000000;130370.0000000;1719
SPFB.RTS;1;20130711;164500;130370.0000000;130470.0000000;130350.0000000;130430.0000000;2004
SPFB.RTS;1;20130711;164600;130430.0000000;130530.0000000;130420.0000000;130490.0000000;3191
SPFB.RTS;1;20130711;164700;130490.0000000;130610.0000000;130480.0000000;130560.0000000;3245
SPFB.RTS;1;20130711;164800;130550.0000000;130590.0000000;130480.0000000;130500.0000000;1741
SPFB.RTS;1;20130711;164900;130500.0000000;130530.0000000;130470.0000000;130500.0000000;1141
SPFB.RTS;1;20130711;165000;130500.0000000;130530.0000000;130500.0000000;130510.0000000;360
SPFB.RTS;1;20130711;165100;130510.0000000;130520.0000000;130460.0000000;130470.0000000;825
SPFB.RTS;1;20130711;165200;130470.0000000;130500.0000000;130460.0000000;130470.0000000;472
SPFB.RTS;1;20130711;165300;130480.0000000;130500.0000000;130460.0000000;130480.0000000;1062
SPFB.RTS;1;20130711;165400;130490.0000000;130640.0000000;130470.0000000;130620.0000000;3498
SPFB.RTS;1;20130711;165500;130620.0000000;130710.0000000;130620.0000000;130690.0000000;4840
SPFB.RTS;1;20130711;165600;130690.0000000;130690.0000000;130590.0000000;130620.0000000;2140
SPFB.RTS;1;20130711;165700;130620.0000000;130640.0000000;130590.0000000;130640.0000000;689
SPFB.RTS;1;20130711;165800;130640.0000000;130740.0000000;130640.0000000;130670.0000000;3380
SPFB.RTS;1;20130711;165900;130670.0000000;130800.0000000;130670.0000000;130770.0000000;5525
SPFB.RTS;1;20130711;170000;130770.0000000;130790.0000000;130660.0000000;130700.0000000;2845
SPFB.RTS;1;20130711;170100;130690.0000000;130880.0000000;130690.0000000;130770.0000000;7304
SPFB.RTS;1;20130711;170200;130770.0000000;130790.0000000;130680.0000000;130720.0000000;1969
SPFB.RTS;1;20130711;170300;130710.0000000;130740.0000000;130700.0000000;130740.0000000;420
SPFB.RTS;1;20130711;170400;130750.0000000;130860.0000000;130730.0000000;130770.0000000;2435
SPFB.RTS;1;20130711;170500;130780.0000000;130830.0000000;130760.0000000;130780.0000000;1212
SPFB.RTS;1;20130711;170600;130790.0000000;130820.0000000;130730.0000000;130730.0000000;696
SPFB.RTS;1;20130711;170700;130730.0000000;130760.0000000;130690.0000000;130710.0000000;1074
SPFB.RTS;1;20130711;170800;130710.0000000;130720.0000000;130660.0000000;130690.0000000;1176
SPFB.RTS;1;20130711;170900;130680.0000000;130730.0000000;130680.0000000;130730.0000000;544
SPFB.RTS;1;20130711;171000;130730.0000000;130790.0000000;130720.0000000;130770.0000000;695
SPFB.RTS;1;20130711;171100;130770.0000000;130780.0000000;130750.0000000;130760.0000000;521
SPFB.RTS;1;20130711;171200;130770.0000000;130890.0000000;130760.0000000;130870.0000000;2922
SPFB.RTS;1;20130711;171300;130870.0000000;131050.0000000;130870.0000000;131010.0000000;10977
SPFB.RTS;1;20130711;171400;131000.0000000;131080.0000000;130990.0000000;131020.0000000;3068
SPFB.RTS;1;20130711;171500;131020.0000000;131030.0000000;130980.0000000;131010.0000000;1670
SPFB.RTS;1;20130711;171600;131010.0000000;131230.0000000;131000.0000000;131120.0000000;11597
SPFB.RTS;1;20130711;171700;131120.0000000;131140.0000000;131080.0000000;131090.0000000;2018
SPFB.RTS;1;20130711;171800;131080.0000000;131110.0000000;131040.0000000;131060.0000000;1625
SPFB.RTS;1;20130711;171900;131060.0000000;131130.0000000;131050.0000000;131120.0000000;934
SPFB.RTS;1;20130711;172000;131130.0000000;131320.0000000;131120.0000000;131250.0000000;7585
SPFB.RTS;1;20130711;172100;131250.0000000;131330.0000000;131200.0000000;131220.0000000;4430
SPFB.RTS;1;20130711;172200;131210.0000000;131250.0000000;131180.0000000;131200.0000000;1692
SPFB.RTS;1;20130711;172300;131200.0000000;131230.0000000;131140.0000000;131140.0000000;2037
SPFB.RTS;1;20130711;172400;131140.0000000;131270.0000000;131140.0000000;131250.0000000;2664
SPFB.RTS;1;20130711;172500;131270.0000000;131430.0000000;131270.0000000;131340.0000000;7501
SPFB.RTS;1;20130711;172600;131330.0000000;131340.0000000;131250.0000000;131270.0000000;2421
SPFB.RTS;1;20130711;172700;131250.0000000;131270.0000000;131210.0000000;131250.0000000;1328
SPFB.RTS;1;20130711;172800;131260.0000000;131280.0000000;131220.0000000;131230.0000000;879
SPFB.RTS;1;20130711;172900;131220.0000000;131260.0000000;131210.0000000;131250.0000000;859
SPFB.RTS;1;20130711;173000;131250.0000000;131270.0000000;131150.0000000;131180.0000000;2161
SPFB.RTS;1;20130711;173100;131170.0000000;131190.0000000;131090.0000000;131120.0000000;4750
SPFB.RTS;1;20130711;173200;131100.0000000;131170.0000000;131090.0000000;131090.0000000;2115
SPFB.RTS;1;20130711;173300;131100.0000000;131100.0000000;130940.0000000;131020.0000000;7078
SPFB.RTS;1;20130711;173400;131010.0000000;131150.0000000;130950.0000000;131130.0000000;4980
SPFB.RTS;1;20130711;173500;131130.0000000;131190.0000000;131040.0000000;131050.0000000;2210
SPFB.RTS;1;20130711;173600;131040.0000000;131040.0000000;130930.0000000;130950.0000000;3742
SPFB.RTS;1;20130711;173700;130950.0000000;131020.0000000;130930.0000000;130980.0000000;2350
SPFB.RTS;1;20130711;173800;130990.0000000;131020.0000000;130960.0000000;130960.0000000;994
SPFB.RTS;1;20130711;173900;130960.0000000;131020.0000000;130960.0000000;130980.0000000;1026
SPFB.RTS;1;20130711;174000;130980.0000000;131030.0000000;130940.0000000;131030.0000000;1730
SPFB.RTS;1;20130711;174100;131030.0000000;131100.0000000;131030.0000000;131090.0000000;1649
SPFB.RTS;1;20130711;174200;131080.0000000;131090.0000000;131050.0000000;131070.0000000;889
SPFB.RTS;1;20130711;174300;131060.0000000;131060.0000000;130980.0000000;130990.0000000;1616
SPFB.RTS;1;20130711;174400;130990.0000000;131000.0000000;130950.0000000;131000.0000000;982
SPFB.RTS;1;20130711;174500;131000.0000000;131010.0000000;130980.0000000;130990.0000000;686
SPFB.RTS;1;20130711;174600;131010.0000000;131070.0000000;130980.0000000;130990.0000000;2115
SPFB.RTS;1;20130711;174700;130990.0000000;131080.0000000;130980.0000000;131060.0000000;2605
SPFB.RTS;1;20130711;174800;131060.0000000;131090.0000000;131000.0000000;131040.0000000;2225
SPFB.RTS;1;20130711;174900;131050.0000000;131150.0000000;131040.0000000;131110.0000000;2441
SPFB.RTS;1;20130711;175000;131110.0000000;131130.0000000;131070.0000000;131070.0000000;1496
SPFB.RTS;1;20130711;175100;131070.0000000;131120.0000000;131070.0000000;131080.0000000;2546
SPFB.RTS;1;20130711;175200;131090.0000000;131150.0000000;131070.0000000;131150.0000000;1700
SPFB.RTS;1;20130711;175300;131150.0000000;131170.0000000;131100.0000000;131120.0000000;1317
SPFB.RTS;1;20130711;175400;131130.0000000;131170.0000000;131100.0000000;131170.0000000;1264
SPFB.RTS;1;20130711;175500;131150.0000000;131200.0000000;131140.0000000;131190.0000000;1926
SPFB.RTS;1;20130711;175600;131190.0000000;131230.0000000;131160.0000000;131180.0000000;1960
SPFB.RTS;1;20130711;175700;131180.0000000;131200.0000000;131160.0000000;131160.0000000;717
SPFB.RTS;1;20130711;175800;131160.0000000;131200.0000000;131150.0000000;131170.0000000;861
SPFB.RTS;1;20130711;175900;131180.0000000;131180.0000000;131110.0000000;131120.0000000;831
SPFB.RTS;1;20130711;180000;131130.0000000;131130.0000000;131060.0000000;131060.0000000;1671
SPFB.RTS;1;20130711;180100;131060.0000000;131100.0000000;131040.0000000;131050.0000000;2316
SPFB.RTS;1;20130711;180200;131050.0000000;131080.0000000;131000.0000000;131080.0000000;2239
SPFB.RTS;1;20130711;180300;131080.0000000;131120.0000000;131060.0000000;131100.0000000;1546
SPFB.RTS;1;20130711;180400;131110.0000000;131110.0000000;131010.0000000;131020.0000000;1286
SPFB.RTS;1;20130711;180500;131020.0000000;131060.0000000;131010.0000000;131020.0000000;1203
SPFB.RTS;1;20130711;180600;131010.0000000;131080.0000000;131000.0000000;131070.0000000;1282
SPFB.RTS;1;20130711;180700;131080.0000000;131140.0000000;131070.0000000;131140.0000000;1595
SPFB.RTS;1;20130711;180800;131140.0000000;131170.0000000;131100.0000000;131170.0000000;2851
SPFB.RTS;1;20130711;180900;131170.0000000;131210.0000000;131130.0000000;131200.0000000;2315
SPFB.RTS;1;20130711;181000;131190.0000000;131200.0000000;131170.0000000;131190.0000000;1096
SPFB.RTS;1;20130711;181100;131190.0000000;131220.0000000;131190.0000000;131190.0000000;1235
SPFB.RTS;1;20130711;181200;131190.0000000;131200.0000000;131130.0000000;131160.0000000;1358
SPFB.RTS;1;20130711;181300;131160.0000000;131250.0000000;131160.0000000;131250.0000000;2674
SPFB.RTS;1;20130711;181400;131250.0000000;131360.0000000;131230.0000000;131360.0000000;5590
SPFB.RTS;1;20130711;181500;131350.0000000;131360.0000000;131250.0000000;131300.0000000;2326
SPFB.RTS;1;20130711;181600;131310.0000000;131460.0000000;131290.0000000;131380.0000000;7333
SPFB.RTS;1;20130711;181700;131390.0000000;131450.0000000;131370.0000000;131400.0000000;2484
SPFB.RTS;1;20130711;181800;131400.0000000;131400.0000000;131340.0000000;131360.0000000;1748
SPFB.RTS;1;20130711;181900;131350.0000000;131360.0000000;131320.0000000;131350.0000000;1184
SPFB.RTS;1;20130711;182000;131360.0000000;131400.0000000;131350.0000000;131370.0000000;1413
SPFB.RTS;1;20130711;182100;131370.0000000;131390.0000000;131350.0000000;131370.0000000;781
SPFB.RTS;1;20130711;182200;131370.0000000;131460.0000000;131360.0000000;131390.0000000;6327
SPFB.RTS;1;20130711;182300;131390.0000000;131570.0000000;131330.0000000;131540.0000000;11229
SPFB.RTS;1;20130711;182400;131520.0000000;131680.0000000;131520.0000000;131590.0000000;13016
SPFB.RTS;1;20130711;182500;131600.0000000;131640.0000000;131510.0000000;131510.0000000;3440
SPFB.RTS;1;20130711;182600;131530.0000000;131580.0000000;131500.0000000;131560.0000000;1492
SPFB.RTS;1;20130711;182700;131580.0000000;131580.0000000;131520.0000000;131530.0000000;1467
SPFB.RTS;1;20130711;182800;131530.0000000;131530.0000000;131470.0000000;131490.0000000;3432
SPFB.RTS;1;20130711;182900;131500.0000000;131580.0000000;131490.0000000;131560.0000000;1429
SPFB.RTS;1;20130711;183000;131540.0000000;131560.0000000;131510.0000000;131550.0000000;1360
SPFB.RTS;1;20130711;183100;131550.0000000;131580.0000000;131470.0000000;131480.0000000;3714
SPFB.RTS;1;20130711;183200;131480.0000000;131550.0000000;131470.0000000;131520.0000000;815
SPFB.RTS;1;20130711;183300;131540.0000000;131570.0000000;131520.0000000;131570.0000000;450
SPFB.RTS;1;20130711;183400;131560.0000000;131560.0000000;131380.0000000;131380.0000000;5204
SPFB.RTS;1;20130711;183500;131380.0000000;131400.0000000;131230.0000000;131350.0000000;6632
SPFB.RTS;1;20130711;183600;131350.0000000;131360.0000000;131270.0000000;131350.0000000;1632
SPFB.RTS;1;20130711;183700;131360.0000000;131440.0000000;131330.0000000;131430.0000000;1654
SPFB.RTS;1;20130711;183800;131430.0000000;131470.0000000;131390.0000000;131390.0000000;1687
SPFB.RTS;1;20130711;183900;131390.0000000;131500.0000000;131390.0000000;131470.0000000;2189
SPFB.RTS;1;20130711;184000;131470.0000000;131550.0000000;131450.0000000;131470.0000000;2023
SPFB.RTS;1;20130711;184100;131450.0000000;131480.0000000;131410.0000000;131470.0000000;1709
SPFB.RTS;1;20130711;184200;131470.0000000;131480.0000000;131430.0000000;131450.0000000;1030
SPFB.RTS;1;20130711;184300;131460.0000000;131590.0000000;131440.0000000;131580.0000000;2464
SPFB.RTS;1;20130711;184400;131580.0000000;131590.0000000;131450.0000000;131480.0000000;1817
SPFB.RTS;1;20130711;184500;131490.0000000;131530.0000000;131400.0000000;131450.0000000;4335
SPFB.RTS;1;20130711;190100;131580.0000000;131780.0000000;131540.0000000;131610.0000000;4513
SPFB.RTS;1;20130711;190200;131610.0000000;131680.0000000;131600.0000000;131620.0000000;1178
SPFB.RTS;1;20130711;190300;131620.0000000;131640.0000000;131520.0000000;131520.0000000;1357
SPFB.RTS;1;20130711;190400;131540.0000000;131560.0000000;131510.0000000;131560.0000000;972
SPFB.RTS;1;20130711;190500;131550.0000000;131570.0000000;131520.0000000;131540.0000000;406
SPFB.RTS;1;20130711;190600;131540.0000000;131550.0000000;131500.0000000;131520.0000000;657
SPFB.RTS;1;20130711;190700;131510.0000000;131520.0000000;131470.0000000;131500.0000000;844
SPFB.RTS;1;20130711;190800;131500.0000000;131500.0000000;131390.0000000;131410.0000000;1871
SPFB.RTS;1;20130711;190900;131410.0000000;131440.0000000;131390.0000000;131420.0000000;936
SPFB.RTS;1;20130711;191000;131420.0000000;131460.0000000;131410.0000000;131420.0000000;488
SPFB.RTS;1;20130711;191100;131420.0000000;131470.0000000;131410.0000000;131470.0000000;796
SPFB.RTS;1;20130711;191200;131470.0000000;131530.0000000;131460.0000000;131490.0000000;865
SPFB.RTS;1;20130711;191300;131500.0000000;131550.0000000;131490.0000000;131540.0000000;680
SPFB.RTS;1;20130711;191400;131540.0000000;131640.0000000;131520.0000000;131560.0000000;1976
SPFB.RTS;1;20130711;191500;131550.0000000;131620.0000000;131550.0000000;131600.0000000;742
SPFB.RTS;1;20130711;191600;131600.0000000;131620.0000000;131580.0000000;131610.0000000;427
SPFB.RTS;1;20130711;191700;131610.0000000;131640.0000000;131550.0000000;131560.0000000;1008
SPFB.RTS;1;20130711;191800;131560.0000000;131580.0000000;131550.0000000;131560.0000000;284
SPFB.RTS;1;20130711;191900;131570.0000000;131610.0000000;131550.0000000;131580.0000000;364
SPFB.RTS;1;20130711;192000;131580.0000000;131600.0000000;131570.0000000;131580.0000000;162
SPFB.RTS;1;20130711;192100;131570.0000000;131590.0000000;131540.0000000;131590.0000000;654
SPFB.RTS;1;20130711;192200;131590.0000000;131610.0000000;131550.0000000;131580.0000000;1661
SPFB.RTS;1;20130711;192300;131600.0000000;131610.0000000;131520.0000000;131570.0000000;1184
SPFB.RTS;1;20130711;192400;131570.0000000;131630.0000000;131570.0000000;131630.0000000;505
SPFB.RTS;1;20130711;192500;131610.0000000;131670.0000000;131600.0000000;131630.0000000;660
SPFB.RTS;1;20130711;192600;131640.0000000;131650.0000000;131600.0000000;131600.0000000;840
SPFB.RTS;1;20130711;192700;131600.0000000;131620.0000000;131580.0000000;131580.0000000;251
SPFB.RTS;1;20130711;192800;131590.0000000;131650.0000000;131570.0000000;131650.0000000;416
SPFB.RTS;1;20130711;192900;131630.0000000;131640.0000000;131590.0000000;131600.0000000;996
SPFB.RTS;1;20130711;193000;131600.0000000;131650.0000000;131580.0000000;131630.0000000;1155
SPFB.RTS;1;20130711;193100;131640.0000000;131740.0000000;131630.0000000;131700.0000000;2335
SPFB.RTS;1;20130711;193200;131700.0000000;131770.0000000;131650.0000000;131650.0000000;1587
SPFB.RTS;1;20130711;193300;131650.0000000;131700.0000000;131640.0000000;131680.0000000;653
SPFB.RTS;1;20130711;193400;131670.0000000;131700.0000000;131670.0000000;131690.0000000;403
SPFB.RTS;1;20130711;193500;131690.0000000;131700.0000000;131670.0000000;131680.0000000;211
SPFB.RTS;1;20130711;193600;131680.0000000;131720.0000000;131670.0000000;131690.0000000;553
SPFB.RTS;1;20130711;193700;131700.0000000;131700.0000000;131630.0000000;131630.0000000;596
SPFB.RTS;1;20130711;193800;131630.0000000;131670.0000000;131600.0000000;131610.0000000;417
SPFB.RTS;1;20130711;193900;131620.0000000;131630.0000000;131590.0000000;131610.0000000;411
SPFB.RTS;1;20130711;194000;131610.0000000;131640.0000000;131600.0000000;131610.0000000;311
SPFB.RTS;1;20130711;194100;131610.0000000;131630.0000000;131610.0000000;131630.0000000;66
